Teacher_ID,Region,Age,Years_Experience,Educational_Attainment,Major_Specialization,Subject_Taught,Certification_Level,Fragility_Indicator
2026-STAR-2912,Region VIII,28,6,Bachelor of Secondary Education,Chemistry,General Science,Level 1,High
2026-STAR-2913,Region III,41,32,BS Science,Physics,Biology,Level 1,High
2026-STAR-2914,BARMM,43,9,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-2915,Region IV-A,41,6,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-2916,Region IV-A,45,15,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-2917,Region I,56,14,BS Science,General Science,General Science,Level 3,Low
2026-STAR-2918,BARMM,44,7,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-2919,Region III,26,7,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-2920,BARMM,23,11,BS Science,Physics,Physics,Level 2,Low
2026-STAR-2921,Region VII,49,32,Master of Arts in Ed,Mathematics,Chemistry,Level 1,High
2026-STAR-2922,Region IV-A,39,18,Master of Arts in Ed,Mathematics,Chemistry,Level 1,High
2026-STAR-2923,NCR,42,8,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-2924,Region IV-A,52,19,BS Science,General Science,Physics,Level 1,High
2026-STAR-2925,Region III,53,15,BS Science,Physics,Physics,Level 2,Low
2026-STAR-2926,Region III,28,11,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-2927,Region VII,47,28,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-2928,BARMM,34,2,BS Science,Chemistry,Chemistry,Level 1,Low
2026-STAR-2929,Region I,51,10,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-2930,Region III,43,13,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-2931,Region IV-A,45,5,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-2932,NCR,36,23,Bachelor of Secondary Education,Chemistry,Mathematics,Level 1,High
2026-STAR-2933,Region III,27,18,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-2934,Region IV-A,26,20,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-2935,Region VIII,31,8,PhD STEM,Chemistry,General Science,Level 1,High
2026-STAR-2936,BARMM,24,9,Master of Arts in Ed,Chemistry,Physics,Level 1,High
2026-STAR-2937,Region IV-A,37,7,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-2938,Region IV-A,35,21,Master of Arts in Ed,Chemistry,Physics,Level 1,High
2026-STAR-2939,Region VII,27,18,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-2940,Region VIII,33,6,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-2941,Region I,28,25,Master of Arts in Ed,Mathematics,General Science,Level 1,High
2026-STAR-2942,Region III,59,5,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-2943,NCR,29,5,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-2944,Region VIII,32,11,Master of Arts in Ed,Physics,Biology,Level 1,High
2026-STAR-2945,Region I,57,8,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-2946,Region VIII,23,11,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-2947,NCR,52,21,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-2948,BARMM,34,1,PhD STEM,General Science,General Science,Level 1,Low
2026-STAR-2949,BARMM,32,5,BS Science,General Science,General Science,Level 3,Low
2026-STAR-2950,NCR,55,29,BS Science,Physics,Biology,Level 1,High
2026-STAR-2951,Region VII,54,23,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-2952,Region IV-A,27,25,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-2953,BARMM,30,5,BS Science,Physics,Mathematics,Level 1,High
2026-STAR-2954,Region III,25,22,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-2955,Region IV-A,32,5,Bachelor of Secondary Education,Physics,Chemistry,Level 1,High
2026-STAR-2956,BARMM,32,5,Master of Arts in Ed,Physics,Mathematics,Level 1,High
2026-STAR-2957,Region VIII,42,1,Master of Arts in Ed,Chemistry,Biology,Level 1,High
2026-STAR-2958,BARMM,29,4,BS Science,Chemistry,Chemistry,Level 1,Low
2026-STAR-2959,Region VIII,44,1,Master of Arts in Ed,General Science,General Science,Level 1,Low
2026-STAR-2960,Region VII,34,16,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-2961,Region III,38,8,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-2962,NCR,48,19,BS Science,General Science,Mathematics,Level 1,High
2026-STAR-2963,Region III,42,17,BS Science,General Science,General Science,Level 2,Low
2026-STAR-2964,Region VII,51,13,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-2965,Region VII,48,5,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-2966,Region I,37,6,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-2967,Region I,47,14,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-2968,Region VII,43,28,Master of Arts in Ed,Mathematics,Chemistry,Level 1,High
2026-STAR-2969,Region III,44,33,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-2970,Region IV-A,51,25,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-2971,NCR,57,18,BS Science,General Science,Chemistry,Level 1,High
2026-STAR-2972,NCR,46,13,BS Science,General Science,General Science,Level 2,Low
2026-STAR-2973,BARMM,43,7,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-2974,BARMM,23,11,PhD STEM,Chemistry,Physics,Level 1,High
2026-STAR-2975,Region IV-A,31,34,BS Science,Chemistry,Mathematics,Level 1,High
2026-STAR-2976,BARMM,27,5,Master of Arts in Ed,Physics,Biology,Level 1,High
2026-STAR-2977,Region I,47,17,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-2978,Region I,28,33,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-2979,BARMM,34,8,PhD STEM,General Science,Biology,Level 1,High
2026-STAR-2980,Region III,49,9,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-2981,Region I,51,14,Bachelor of Secondary Education,Mathematics,Chemistry,Level 1,High
2026-STAR-2982,Region VII,49,34,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-2983,NCR,48,14,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-2984,Region IV-A,30,21,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-2985,Region III,51,29,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-2986,Region IV-A,36,5,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-2987,Region VII,30,30,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-2988,Region VIII,39,1,Master of Arts in Ed,Chemistry,Chemistry,Level 1,Low
2026-STAR-2989,BARMM,31,8,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-2990,Region IV-A,43,14,PhD STEM,Mathematics,General Science,Level 1,High
2026-STAR-2991,BARMM,37,3,PhD STEM,Chemistry,Mathematics,Level 1,High
2026-STAR-2992,BARMM,36,11,BS Science,General Science,Mathematics,Level 1,High
2026-STAR-2993,NCR,30,15,BS Science,Physics,Physics,Level 2,Low
2026-STAR-2994,Region IV-A,49,31,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-2995,Region III,34,20,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-2996,Region I,42,11,Bachelor of Secondary Education,Chemistry,Biology,Level 1,High
2026-STAR-2997,NCR,57,25,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-2998,Region III,32,9,BS Science,Mathematics,Biology,Level 1,High
2026-STAR-2999,Region IV-A,41,27,Master of Arts in Ed,Biology,Physics,Level 1,High
2026-STAR-3000,NCR,38,5,Bachelor of Secondary Education,Mathematics,Chemistry,Level 1,High
2026-STAR-3001,Region IV-A,40,14,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-3002,NCR,52,14,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-3003,Region I,32,27,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-3004,Region VII,31,18,BS Science,Physics,Physics,Level 2,Low
2026-STAR-3005,Region VII,28,7,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-3006,Region III,48,28,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-3007,Region III,48,29,PhD STEM,Chemistry,Physics,Level 1,High
2026-STAR-3008,BARMM,40,7,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-3009,BARMM,27,8,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-3010,NCR,45,29,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-3011,Region III,55,18,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-3012,Region IV-A,28,23,Master of Arts in Ed,Biology,Mathematics,Level 1,High
2026-STAR-3013,Region III,53,21,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-3014,Region VIII,30,10,BS Science,Physics,Biology,Level 1,High
2026-STAR-3015,Region I,41,6,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-3016,Region III,59,29,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-3017,BARMM,41,4,Master of Arts in Ed,Biology,Biology,Level 1,Low
2026-STAR-3018,Region III,35,23,Master of Arts in Ed,Physics,General Science,Level 1,High
2026-STAR-3019,NCR,26,26,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-3020,Region IV-A,40,33,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-3021,Region IV-A,52,17,PhD STEM,Mathematics,Chemistry,Level 1,High
2026-STAR-3022,Region VII,30,19,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-3023,Region VII,42,33,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-3024,Region VIII,43,1,PhD STEM,Biology,Biology,Level 1,Low
2026-STAR-3025,Region VIII,31,2,BS Science,Mathematics,Biology,Level 1,High
2026-STAR-3026,Region III,49,9,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-3027,Region IV-A,42,32,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-3028,Region VII,52,27,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-3029,Region I,37,8,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-3030,Region VII,49,13,Master of Arts in Ed,Biology,Physics,Level 1,High
2026-STAR-3031,Region I,41,12,BS Science,Physics,General Science,Level 1,High
2026-STAR-3032,Region III,44,24,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-3033,Region I,27,34,BS Science,Physics,Physics,Level 2,Low
2026-STAR-3034,Region VII,57,17,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-3035,BARMM,22,1,PhD STEM,Mathematics,Biology,Level 1,High
2026-STAR-3036,Region III,31,34,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-3037,Region VII,31,21,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-3038,BARMM,42,4,Bachelor of Secondary Education,General Science,Biology,Level 1,High
2026-STAR-3039,NCR,53,7,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-3040,Region IV-A,38,19,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-3041,Region I,37,23,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-3042,Region III,26,23,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-3043,Region VII,47,32,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-3044,Region VII,59,14,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-3045,Region I,26,33,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-3046,Region I,37,15,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-3047,Region III,53,15,BS Science,Physics,Physics,Level 2,Low
2026-STAR-3048,BARMM,39,7,Bachelor of Secondary Education,Chemistry,General Science,Level 1,High
2026-STAR-3049,Region III,56,23,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-3050,BARMM,35,9,Bachelor of Secondary Education,Physics,Chemistry,Level 1,High
2026-STAR-3051,Region I,51,5,BS Science,Biology,Biology,Level 2,Low
2026-STAR-3052,Region III,32,26,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-3053,Region VII,53,8,PhD STEM,Biology,Physics,Level 1,High
2026-STAR-3054,Region VIII,41,8,Master of Arts in Ed,Physics,Biology,Level 1,High
2026-STAR-3055,BARMM,24,7,BS Science,Physics,Chemistry,Level 1,High
2026-STAR-3056,BARMM,23,7,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-3057,Region III,49,19,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-3058,BARMM,26,7,BS Science,General Science,Physics,Level 1,High
2026-STAR-3059,NCR,50,5,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-3060,Region IV-A,47,33,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-3061,Region IV-A,27,28,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-3062,Region VIII,36,3,PhD STEM,Mathematics,Chemistry,Level 1,High
2026-STAR-3063,Region VII,56,14,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-3064,Region IV-A,28,23,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-3065,Region VII,38,21,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-3066,Region VII,25,5,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-3067,NCR,59,24,BS Science,General Science,General Science,Level 2,Low
2026-STAR-3068,BARMM,26,6,BS Science,General Science,General Science,Level 2,Low
2026-STAR-3069,NCR,41,11,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-3070,NCR,40,31,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-3071,Region VIII,41,7,BS Science,Biology,Chemistry,Level 1,High
2026-STAR-3072,BARMM,23,2,PhD STEM,Chemistry,Chemistry,Level 1,Low
2026-STAR-3073,Region IV-A,33,12,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-3074,NCR,42,26,BS Science,Mathematics,Physics,Level 1,High
2026-STAR-3075,Region IV-A,38,23,PhD STEM,Biology,Chemistry,Level 1,High
2026-STAR-3076,Region VII,32,22,Master of Arts in Ed,Chemistry,Biology,Level 1,High
2026-STAR-3077,Region VII,58,13,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-3078,NCR,57,25,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-3079,BARMM,30,2,Master of Arts in Ed,Physics,Biology,Level 1,High
2026-STAR-3080,BARMM,42,5,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-3081,Region VII,26,31,BS Science,General Science,General Science,Level 3,Low
2026-STAR-3082,NCR,40,7,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-3083,Region VIII,27,10,BS Science,Chemistry,General Science,Level 1,High
2026-STAR-3084,Region I,33,17,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-3085,Region IV-A,56,25,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-3086,Region I,53,7,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-3087,Region VIII,33,7,PhD STEM,General Science,Chemistry,Level 1,High
2026-STAR-3088,Region III,25,14,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-3089,Region III,59,18,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-3090,Region IV-A,34,27,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-3091,Region I,56,25,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-3092,Region VIII,30,9,Master of Arts in Ed,General Science,Mathematics,Level 1,High
2026-STAR-3093,Region III,25,33,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-3094,Region I,47,24,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-3095,NCR,30,8,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-3096,Region IV-A,49,29,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-3097,Region VIII,28,2,BS Science,Physics,Physics,Level 1,Low
2026-STAR-3098,Region IV-A,39,29,PhD STEM,Mathematics,Biology,Level 1,High
2026-STAR-3099,Region IV-A,50,8,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-3100,BARMM,44,4,PhD STEM,Physics,Physics,Level 1,Low
2026-STAR-3101,NCR,59,16,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-3102,Region I,44,12,BS Science,General Science,General Science,Level 2,Low
2026-STAR-3103,Region IV-A,49,11,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-3104,NCR,49,16,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-3105,Region IV-A,30,10,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-3106,NCR,36,9,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-3107,BARMM,33,8,PhD STEM,Mathematics,Chemistry,Level 1,High
2026-STAR-3108,Region VIII,25,6,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-3109,Region VIII,32,5,Bachelor of Secondary Education,Biology,General Science,Level 1,High
2026-STAR-3110,Region III,25,27,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-3111,NCR,47,31,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-3112,Region VIII,33,6,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-3113,Region VII,41,33,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-3114,BARMM,42,9,BS Science,Chemistry,Biology,Level 1,High
2026-STAR-3115,Region VIII,27,4,BS Science,Mathematics,Mathematics,Level 1,Low
2026-STAR-3116,Region I,38,30,PhD STEM,General Science,Mathematics,Level 1,High
2026-STAR-3117,Region VIII,38,3,PhD STEM,General Science,Mathematics,Level 1,High
2026-STAR-3118,NCR,27,31,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-3119,Region VIII,37,2,PhD STEM,Chemistry,Chemistry,Level 1,Low
2026-STAR-3120,Region VII,41,26,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-3121,BARMM,43,4,Bachelor of Secondary Education,Mathematics,General Science,Level 1,High
2026-STAR-3122,Region VII,31,19,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-3123,Region III,35,21,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-3124,NCR,53,26,Bachelor of Secondary Education,General Science,Chemistry,Level 1,High
2026-STAR-3125,Region VII,42,10,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-3126,Region IV-A,40,33,PhD STEM,General Science,Mathematics,Level 1,High
2026-STAR-3127,NCR,36,25,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-3128,BARMM,23,2,Master of Arts in Ed,Physics,Chemistry,Level 1,High
2026-STAR-3129,BARMM,40,8,Bachelor of Secondary Education,Biology,General Science,Level 1,High
2026-STAR-3130,NCR,31,18,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-3131,Region III,55,13,BS Science,Physics,Physics,Level 2,Low
2026-STAR-3132,Region IV-A,32,33,BS Science,Physics,General Science,Level 1,High
2026-STAR-3133,Region IV-A,53,5,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-3134,Region I,53,21,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-3135,BARMM,32,11,BS Science,General Science,General Science,Level 3,Low
2026-STAR-3136,Region IV-A,48,8,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-3137,Region I,30,19,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-3138,Region I,43,15,Bachelor of Secondary Education,Biology,Chemistry,Level 1,High
2026-STAR-3139,Region IV-A,25,20,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-3140,Region VIII,30,5,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-3141,Region III,53,22,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-3142,Region III,39,33,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-3143,NCR,41,7,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-3144,Region I,44,7,PhD STEM,Chemistry,General Science,Level 1,High
2026-STAR-3145,Region I,41,8,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-3146,Region VII,53,28,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-3147,Region VIII,41,1,PhD STEM,Mathematics,Mathematics,Level 1,Low
2026-STAR-3148,Region VII,29,31,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-3149,Region IV-A,57,19,BS Science,Physics,Physics,Level 3,Low
2026-STAR-3150,Region IV-A,27,13,Bachelor of Secondary Education,Mathematics,General Science,Level 1,High
